"Year","State","State ANSI","category","use","chem_name","chem_num","Value","measurement"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009",6800,"(NA)","LB / ACRE / APPLICATION, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","REYNOUTRIA SACHALINE",55809,NA,"LB / ACRE / APPLICATION, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","AZOXYSTROBIN",128810,"0.326","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747",16482,"(NA)","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BACILLUS SUBTILIS",6479,"(NA)","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BLAD",30006,NA,"LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BORAX DECAHYDRATE",11102,"0.093","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BOSCALID",128008,"0.885","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BT SUBSP KURSTAKI EVB-113-19",6544,"(NA)","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","CAPTAN",81301,"15.932","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","CYFLUFENAMID",555550,NA,"LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","CYPRODINIL",288202,"0.872","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","DIFENOCONAZOLE",128847,NA,"LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","FENHEXAMID",90209,"0.753","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","FLUDIOXONIL",71503,"0.599","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","FLUOPYRAM",80302,"0.389","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","FLUXAPYROXAD",138009,"0.294","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","FOSETYL-AL",123301,NA,"LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","ISOFETAMID",270000,NA,"LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","MEFENOXAM",113502,"0.727","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","MONO-POTASSIUM SALT",76416,NA,"LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","MYCLOBUTANIL",128857,"0.546","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","PENTHIOPYRAD",90112,"0.49","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","POLYOXIN D ZINC SALT",230000,"0.109","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","PROPICONAZOLE",122101,"0.174","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","PYDIFLUMETOFEN",90110,NA,"LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","PYRACLOSTROBIN",99100,"0.355","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","PYRIMETHANIL",288201,"1.036","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","QUINOLINE",55459,"0.193","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","SULFUR",77501,"38.761","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","TETRACONAZOLE",120603,"0.059","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","THIOPHANATE-METHYL",102001,"1.667","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","THIRAM",79801,"8.873","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","TRIFLOXYSTROBIN",129112,"0.39","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","TRIFLUMIZOLE",128879,NA,"LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","CARFENTRAZONE-ETHYL",128712,NA,"LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","FLUMIOXAZIN",129034,"0.315","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","OXYFLUORFEN",111601,NA,"LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","PENDIMETHALIN",108501,"5.892","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","ABAMECTIN",122804,"0.025","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","ACEQUINOCYL",6329,"0.65","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","ACETAMIPRID",99050,"0.181","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","AZADIRACHTIN",121701,"0.114","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BEAUVERIA BASSIANA",128924,"(NA)","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BIFENAZATE",586,"1.094","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BIFENTHRIN",128825,"0.178","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BT KURSTAK ABTS-1857",6523,"(NA)","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BT KURSTAKI ABTS-351",6522,"(NA)","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BT KURSTAKI SA-11",6519,"(NA)","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","CANOLA OIL",11332,NA,"LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","CHLORANTRANILIPROLE",90100,"0.158","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA",16329,"(NA)","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","CYANTRANILIPROLE",90098,"0.241","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","CYFLUMETOFEN",138831,"0.397","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","ETOXAZOLE",107091,NA,"LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","FENBUTATIN-OXIDE",104601,NA,"LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","FENPROPATHRIN",127901,"0.327","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","FENPYROXIMATE",129131,NA,"LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","FLONICAMID",128016,"0.197","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","FLUPYRADIFURONE",122304,"0.317","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","HEXYTHIAZOX",128849,"0.227","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","IMIDACLOPRID",129099,"0.496","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","LAMBDA-CYHALOTHRIN",128897,NA,"LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","MALATHION",57701,"2.398","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","METHOXYFENOZIDE",121027,"0.276","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","NALED",34401,NA,"LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","NEEM OIL",25006,NA,"LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","NEEM OIL",NA,NA,"LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","NOVALURON",124002,"0.232","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","PIPERONYL BUTOXIDE",67501,NA,"LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","PYRETHRINS",69001,NA,"LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","PYRIDABEN",129105,NA,"LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","SPINETORAM",110007,"0.125","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","SPINOSAD",110003,"0.173","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","THIAMETHOXAM",60109,"0.092","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","ACIBENZOLAR-S-METHYL",61402,NA,"LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","CAPSICUM OLEORESIN EXTRACT",70704,"(NA)","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","CHLOROPICRIN",81501,"442.413","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","DICHLOROPROPENE",29001,"131.091","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","FLUTRIAFOL",128940,"0.218","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","GARLIC OIL",128827,NA,"LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","HYDROGEN PEROXIDE",595,NA,"LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","IRON PHOSPHATE",34903,NA,"LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","METALDEHYDE",53001,NA,"LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","METAM-POTASSIUM",39002,NA,"LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","METAM-SODIUM",39003,NA,"LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","PEROXYACETIC ACID",63201,NA,"LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009",6800,"(NA)","LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","REYNOUTRIA SACHALINE",55809,NA,"LB / ACRE / YEAR, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","AZOXYSTROBIN",128810,"1.4","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747",16482,NA,"NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BACILLUS SUBTILIS",6479,NA,"NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BLAD",30006,NA,"NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BORAX DECAHYDRATE",11102,"2.2","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BOSCALID",128008,"2.5","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","BT SUBSP KURSTAKI EVB-113-19",6544,NA,"NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","CAPTAN",81301,"9.4","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","CYFLUFENAMID",555550,NA,"NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","CYPRODINIL",288202,"2.8","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","DIFENOCONAZOLE",128847,NA,"NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","FENHEXAMID",90209,"1.1","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","FLUDIOXONIL",71503,"2.8","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","FLUOPYRAM",80302,"3.3","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","FLUXAPYROXAD",138009,"1.8","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","FOSETYL-AL",123301,NA,"NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","ISOFETAMID",270000,NA,"NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","MEFENOXAM",113502,"1.5","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","MONO-POTASSIUM SALT",76416,NA,"NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","MYCLOBUTANIL",128857,"5.2","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","PENTHIOPYRAD",90112,"1.8","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","POLYOXIN D ZINC SALT",230000,"1.8","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","PROPICONAZOLE",122101,"1.6","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","PYDIFLUMETOFEN",90110,NA,"NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","PYRACLOSTROBIN",99100,"2.1","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","PYRIMETHANIL",288201,"1.6","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","QUINOLINE",55459,"2","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","SULFUR",77501,"7.1","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","TETRACONAZOLE",120603,"1.6","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","THIOPHANATE-METHYL",102001,"2.4","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","THIRAM",79801,"4","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","TRIFLOXYSTROBIN",129112,"3.3","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," FUNGICIDE","TRIFLUMIZOLE",128879,NA,"NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","CARFENTRAZONE-ETHYL",128712,NA,"NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","FLUMIOXAZIN",129034,"4.1","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","OXYFLUORFEN",111601,NA,"NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," HERBICIDE","PENDIMETHALIN",108501,"6.4","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","ABAMECTIN",122804,"1.3","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","ACEQUINOCYL",6329,"2.2","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","ACETAMIPRID",99050,"1.4","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","AZADIRACHTIN",121701,"3.8","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BEAUVERIA BASSIANA",128924,NA,"NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BIFENAZATE",586,"2.2","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BIFENTHRIN",128825,"1.5","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BT KURSTAK ABTS-1857",6523,NA,"NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BT KURSTAKI ABTS-351",6522,"1.5","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","BT KURSTAKI SA-11",6519,"3.1","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","CANOLA OIL",11332,NA,"NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","CHLORANTRANILIPROLE",90100,"2.5","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA",16329,NA,"NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","CYANTRANILIPROLE",90098,"2.1","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","CYFLUMETOFEN",138831,"2.2","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","ETOXAZOLE",107091,NA,"NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","FENBUTATIN-OXIDE",104601,NA,"NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","FENPROPATHRIN",127901,"1.3","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","FENPYROXIMATE",129131,NA,"NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","FLONICAMID",128016,"2.3","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","FLUPYRADIFURONE",122304,"1.7","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","HEXYTHIAZOX",128849,"1.2","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","IMIDACLOPRID",129099,"1.1","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","LAMBDA-CYHALOTHRIN",128897,NA,"NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","MALATHION",57701,"1.3","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","METHOXYFENOZIDE",121027,"1.6","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","NALED",34401,NA,"NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","NEEM OIL",25006,NA,"NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","NEEM OIL",NA,NA,"NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","NOVALURON",124002,"3","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","PIPERONYL BUTOXIDE",67501,NA,"NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","PYRETHRINS",69001,NA,"NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","PYRIDABEN",129105,NA,"NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","SPINETORAM",110007,"1.8","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","SPINOSAD",110003,"1.8","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," INSECTICIDE","THIAMETHOXAM",60109,"1.5","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","ACIBENZOLAR-S-METHYL",61402,NA,"NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","CAPSICUM OLEORESIN EXTRACT",70704,NA,"NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","CHLOROPICRIN",81501,"2.3","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","DICHLOROPROPENE",29001,"1.2","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","FLUTRIAFOL",128940,"1.9","NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","GARLIC OIL",128827,NA,"NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","HYDROGEN PEROXIDE",595,NA,"NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","IRON PHOSPHATE",34903,NA,"NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","METALDEHYDE",53001,NA,"NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","METAM-POTASSIUM",39002,NA,"NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","METAM-SODIUM",39003,NA,"NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","PEROXYACETIC ACID",63201,NA,"NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009",6800,NA,"NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - APPLICATIONS "," OTHER","REYNOUTRIA SACHALINE",55809,NA,"NUMBER, AVG"
2023,"CALIFORNIA","06"," BEARING - TREATED "," FUNGICIDE","AZOXYSTROBIN",128810,"24","PCT OF AREA BEARING, AVG"
2023,"CALIFORNIA","06"," BEARING - TREATED "," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747",16482,NA,"PCT OF AREA BEARING, AVG"
2023,"CALIFORNIA","06"," BEARING - TREATED "," FUNGICIDE","BACILLUS SUBTILIS",6479,NA,"PCT OF AREA BEARING, AVG"
2023,"CALIFORNIA","06"," BEARING - TREATED "," FUNGICIDE","BLAD",30006,NA,"PCT OF AREA BEARING, AVG"
2023,"CALIFORNIA","06"," BEARING - TREATED "," FUNGICIDE","BORAX DECAHYDRATE",11102,"70","PCT OF AREA BEARING, AVG"
2023,"CALIFORNIA","06"," BEARING - TREATED "," FUNGICIDE","BOSCALID",128008,"17","PCT OF AREA BEARING, AVG"
2023,"CALIFORNIA","06"," BEARING - TREATED "," FUNGICIDE","BT SUBSP KURSTAKI EVB-113-19",6544,NA,"PCT OF AREA BEARING, AVG"
2023,"CALIFORNIA","06"," BEARING - TREATED "," FUNGICIDE","CAPTAN",81301,"88","PCT OF AREA BEARING, AVG"
2023,"CALIFORNIA","06"," BEARING - TREATED "," FUNGICIDE","CYFLUFENAMID",555550,NA,"PCT OF AREA BEARING, AVG"
2023,"CALIFORNIA","06"," BEARING - TREATED "," FUNGICIDE","CYPRODINIL",288202,"81","PCT OF AREA BEARING, AVG"
2023,"CALIFORNIA","06"," BEARING - TREATED "," FUNGICIDE","DIFENOCONAZOLE",128847,NA,"PCT OF AREA BEARING, AVG"
2023,"CALIFORNIA","06"," BEARING - TREATED "," FUNGICIDE","FENHEXAMID",90209,"26","PCT OF AREA BEARING, AVG"
2023,"CALIFORNIA","06"," BEARING - TREATED "," FUNGICIDE","FLUDIOXONIL",71503,"87","PCT OF AREA BEARING, AVG"
