"Year","Period","Geo Level","State","State ANSI","category","Domain","use","chem_name","chem_num","Value","measurement"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FLUOPYRAM",80302,"0.119","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FLUXAPYROXAD",138009,"0.161","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FOSETYL-AL",123301,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","ISOFETAMID",270000,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","MEFENOXAM",113502,"0.5","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","MONO-POTASSIUM SALT",76416,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","MYCLOBUTANIL",128857,"0.105","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","PENTHIOPYRAD",90112,"0.271","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","POLYOXIN D ZINC SALT",230000,"0.061","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","PROPICONAZOLE",122101,"0.112","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","PYDIFLUMETOFEN",90110,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","PYRACLOSTROBIN",99100,"0.167","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","PYRIMETHANIL",288201,"0.658","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","QUINOLINE",55459,"0.095","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","SULFUR",77501,"5.471","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","TETRACONAZOLE",120603,"0.036","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","THIOPHANATE-METHYL",102001,"0.695","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","THIRAM",79801,"2.201","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","TRIFLOXYSTROBIN",129112,"0.119","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","TRIFLUMIZOLE",128879,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","CARFENTRAZONE-ETHYL",128712,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","FLUMIOXAZIN",129034,"0.078","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","OXYFLUORFEN",111601,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","PENDIMETHALIN",108501,"0.923","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","ABAMECTIN",122804,"0.019","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","ACEQUINOCYL",6329,"0.299","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","ACETAMIPRID",99050,"0.129","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","AZADIRACHTIN",121701,"0.03","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BEAUVERIA BASSIANA",128924,"(NA)","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BIFENAZATE",586,"0.5","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BIFENTHRIN",128825,"0.116","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BT KURSTAK ABTS-1857",6523,"(NA)","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BT KURSTAKI ABTS-351",6522,"(NA)","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BT KURSTAKI SA-11",6519,"(NA)","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CANOLA OIL",11332,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CHLORANTRANILIPROLE",90100,"0.063","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA",16329,"(NA)","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CYANTRANILIPROLE",90098,"0.117","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CYFLUMETOFEN",138831,"0.178","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","ETOXAZOLE",107091,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","FENBUTATIN-OXIDE",104601,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","FENPROPATHRIN",127901,"0.26","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","FENPYROXIMATE",129131,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","FLONICAMID",128016,"0.087","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","FLUPYRADIFURONE",122304,"0.182","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","HEXYTHIAZOX",128849,"0.186","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","IMIDACLOPRID",129099,"0.457","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","LAMBDA-CYHALOTHRIN",128897,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","MALATHION",57701,"1.807","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","METHOXYFENOZIDE",121027,"0.169","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","NALED",34401,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","NEEM OIL",25006,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","NEEM OIL",NA,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","NOVALURON",124002,"0.077","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","PIPERONYL BUTOXIDE",67501,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","PYRETHRINS",69001,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","PYRIDABEN",129105,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","SPINETORAM",110007,"0.071","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","SPINOSAD",110003,"0.094","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","THIAMETHOXAM",60109,"0.062","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","ACIBENZOLAR-S-METHYL",61402,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","CAPSICUM OLEORESIN EXTRACT",70704,"(NA)","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","CHLOROPICRIN",81501,"188.284","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","DICHLOROPROPENE",29001,"111.391","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","FLUTRIAFOL",128940,"0.114","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","GARLIC OIL",128827,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","HYDROGEN PEROXIDE",595,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","IRON PHOSPHATE",34903,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","METALDEHYDE",53001,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","METAM-POTASSIUM",39002,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","METAM-SODIUM",39003,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","PEROXYACETIC ACID",63201,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009",6800,"(NA)","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," OTHER","REYNOUTRIA SACHALINE",55809,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","FERTILIZER",NA,"FERTILIZER: (NITROGEN)",NA,"13","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","FERTILIZER",NA,"FERTILIZER: (PHOSPHATE)",NA,"10","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","FERTILIZER",NA,"FERTILIZER: (POTASH)",NA,"13","LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","FERTILIZER",NA,"FERTILIZER: (SULFUR)",NA,NA,"LB / ACRE / APPLICATION, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","AZOXYSTROBIN",128810,"0.326","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747",16482,"(NA)","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BACILLUS SUBTILIS",6479,"(NA)","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BLAD",30006,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BORAX DECAHYDRATE",11102,"0.093","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BOSCALID",128008,"0.885","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","BT SUBSP KURSTAKI EVB-113-19",6544,"(NA)","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","CAPTAN",81301,"15.932","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","CYFLUFENAMID",555550,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","CYPRODINIL",288202,"0.872","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","DIFENOCONAZOLE",128847,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FENHEXAMID",90209,"0.753","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FLUDIOXONIL",71503,"0.599","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FLUOPYRAM",80302,"0.389","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FLUXAPYROXAD",138009,"0.294","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","FOSETYL-AL",123301,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","ISOFETAMID",270000,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","MEFENOXAM",113502,"0.727","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","MONO-POTASSIUM SALT",76416,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","MYCLOBUTANIL",128857,"0.546","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","PENTHIOPYRAD",90112,"0.49","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","POLYOXIN D ZINC SALT",230000,"0.109","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","PROPICONAZOLE",122101,"0.174","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","PYDIFLUMETOFEN",90110,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","PYRACLOSTROBIN",99100,"0.355","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","PYRIMETHANIL",288201,"1.036","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","QUINOLINE",55459,"0.193","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","SULFUR",77501,"38.761","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","TETRACONAZOLE",120603,"0.059","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","THIOPHANATE-METHYL",102001,"1.667","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","THIRAM",79801,"8.873","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","TRIFLOXYSTROBIN",129112,"0.39","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," FUNGICIDE","TRIFLUMIZOLE",128879,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","CARFENTRAZONE-ETHYL",128712,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","FLUMIOXAZIN",129034,"0.315","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","OXYFLUORFEN",111601,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," HERBICIDE","PENDIMETHALIN",108501,"5.892","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","ABAMECTIN",122804,"0.025","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","ACEQUINOCYL",6329,"0.65","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","ACETAMIPRID",99050,"0.181","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","AZADIRACHTIN",121701,"0.114","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BEAUVERIA BASSIANA",128924,"(NA)","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BIFENAZATE",586,"1.094","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BIFENTHRIN",128825,"0.178","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BT KURSTAK ABTS-1857",6523,"(NA)","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BT KURSTAKI ABTS-351",6522,"(NA)","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","BT KURSTAKI SA-11",6519,"(NA)","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CANOLA OIL",11332,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CHLORANTRANILIPROLE",90100,"0.158","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA",16329,"(NA)","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CYANTRANILIPROLE",90098,"0.241","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","CYFLUMETOFEN",138831,"0.397","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","ETOXAZOLE",107091,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","FENBUTATIN-OXIDE",104601,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","FENPROPATHRIN",127901,"0.327","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","FENPYROXIMATE",129131,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","FLONICAMID",128016,"0.197","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","FLUPYRADIFURONE",122304,"0.317","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","HEXYTHIAZOX",128849,"0.227","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","IMIDACLOPRID",129099,"0.496","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","LAMBDA-CYHALOTHRIN",128897,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","MALATHION",57701,"2.398","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","METHOXYFENOZIDE",121027,"0.276","LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","NALED",34401,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","NEEM OIL",25006,NA,"LB / ACRE / YEAR, AVG"
2023,"YEAR","STATE","CALIFORNIA","06"," BEARING - APPLICATIONS ","CHEMICAL"," INSECTICIDE","NEEM OIL",NA,NA,"LB / ACRE / YEAR, AVG"
